fpr,tpr,threshold
0.000607022091135243,0.7656667429967178,0.6169959306716919
0.000607022091135243,0.7658957331501413,0.6168846487998962
0.0006107461530440483,0.7658957331501413,0.6168442368507385
0.0006107461530440483,0.7684909548889398,0.6157116889953613
0.0006144702149528534,0.7684909548889398,0.6156912446022034
0.0006144702149528534,0.7696359056560568,0.6147826313972473
0.0006181942768616586,0.7696359056560568,0.6147581934928894
0.0006181942768616586,0.7698648958094801,0.6145989894866943
0.0006219183387704637,0.7698648958094801,0.6145840287208557
0.0006219183387704637,0.7699412258606213,0.6145479679107666
0.0006256424006792689,0.7699412258606213,0.614545464515686
0.0006256424006792689,0.7705518662697504,0.6139901280403137
0.0006293664625880741,0.7705518662697504,0.6139594912528992
0.0006293664625880741,0.7713151667811617,0.6136379241943359
0.0006330905244968792,0.7713151667811617,0.6136356592178345
0.0006330905244968792,0.7716968170368674,0.6134507656097412
0.0006368145864056844,0.7716968170368674,0.6132838129997253
0.0006368145864056844,0.7718494771391496,0.6131600141525269
0.0006405386483144896,0.7718494771391496,0.613152801990509
0.0006405386483144896,0.7739103885199603,0.6120100617408752
0.0006442627102232947,0.7739103885199603,0.6119296550750732
0.0006442627102232947,0.7744446988779482,0.6117231845855713
0.0006479867721320999,0.7744446988779482,0.6117019653320312
0.0006479867721320999,0.7745973589802305,0.6116443872451782
0.0006517108340409051,0.7745973589802305,0.6116443276405334
0.0006517108340409051,0.7747500190825127,0.6115916967391968
0.0006554348959497102,0.7747500190825127,0.6113259792327881
0.0006554348959497102,0.7748263491336539,0.6112337708473206
0.0006628830197673207,0.7748263491336539,0.6110727190971375
0.0006628830197673207,0.775436989542783,0.6106383204460144
0.000670331143584931,0.775436989542783,0.610527753829956
0.000670331143584931,0.7755133195939241,0.6104751229286194
0.0006740552054937361,0.7755133195939241,0.6104405522346497
0.0006740552054937361,0.7765056102587589,0.6099344491958618
0.0006777792674025413,0.7765056102587589,0.609932541847229
0.0006777792674025413,0.7770399206167468,0.6096917390823364
0.0006852273912201516,0.7770399206167468,0.6095636487007141
0.0006852273912201516,0.7778032211281581,0.6090361475944519
0.0006889514531289568,0.7778032211281581,0.6090347766876221
0.0006889514531289568,0.780551102969239,0.6075294613838196
0.0006963995769465671,0.780551102969239,0.607474148273468
0.0006963995769465671,0.7807800931226624,0.6073742508888245
0.0007001236388553723,0.7807800931226624,0.6073476076126099
0.0007001236388553723,0.7819250438897795,0.6069139838218689
0.0007075717626729826,0.7819250438897795,0.6069058775901794
0.0007075717626729826,0.7825356842989085,0.6064525246620178
0.0007150198864905931,0.7825356842989085,0.6063547134399414
0.0007150198864905931,0.7836806350660255,0.6054765582084656
0.0007187439483993982,0.7836806350660255,0.605430006980896
0.0007187439483993982,0.7848255858331425,0.6047436594963074
0.0007224680103082034,0.7848255858331425,0.6047422885894775
0.0007224680103082034,0.7859705366002595,0.6041970252990723
0.0007261920722170085,0.7859705366002595,0.6041162014007568
0.0007261920722170085,0.7871154873673766,0.6035207509994507
0.0007299161341258137,0.7871154873673766,0.6034975051879883
0.0007299161341258137,0.787955117929929,0.6031637787818909
0.0007336401960346189,0.787955117929929,0.6031340956687927
0.0007336401960346189,0.7884130982367759,0.6028159856796265
0.000737364257943424,0.7884130982367759,0.6027287244796753
0.000737364257943424,0.7885657583390581,0.6024761199951172
0.0007410883198522292,0.7885657583390581,0.6024739742279053
0.0007410883198522292,0.7888710785436226,0.6022157073020935
0.0007448123817610344,0.7888710785436226,0.6022124290466309
0.0007448123817610344,0.7894817189527517,0.6018089056015015
0.0007485364436698395,0.7894817189527517,0.6017348170280457
0.0007485364436698395,0.7897107091061751,0.6016358137130737
0.0007522605055786447,0.7897107091061751,0.6015648245811462
0.0007522605055786447,0.7899396992595985,0.6013005971908569
0.0007597086293962551,0.7899396992595985,0.6011999249458313
0.0007597086293962551,0.7907029997710099,0.6007614731788635
0.0007634326913050603,0.7907029997710099,0.600753903388977
0.0007634326913050603,0.7913899702312801,0.6003979444503784
0.0007671567532138655,0.7913899702312801,0.60035640001297
0.0007671567532138655,0.7915426303335623,0.6003102660179138
0.0007708808151226706,0.7915426303335623,0.6001201868057251
0.0007708808151226706,0.7920006106404092,0.5999914407730103
0.0007783289389402809,0.7920006106404092,0.5999003052711487
